user_id,u_n_orders,u_total_items,u_n_products,u_n_aisles,u_avg_basket,u_avg_gap,u_sd_gap,u_reorder_rate,n_candidates,expected_basket,n_recommended,n_actual
89923,10,38,14,10,3.8,5.8889,1.3642,0.6316,14,3.2663,4,4
81417,25,393,147,53,15.72,9.6667,6.7222,0.626,147,11.4938,14,3
139986,8,73,43,23,9.125,5.8571,3.671,0.411,43,4.2411,6,3
40666,8,102,73,32,12.75,16.2857,6.7259,0.2843,73,7.1572,9,8
111953,11,108,47,21,9.8182,20.3,8.92,0.5648,47,7.5587,10,5
114607,8,52,37,19,6.5,21.2857,9.0132,0.2885,37,4.5183,6,5
62810,3,14,12,8,4.6667,17.0,12.7279,0.1429,12,1.7412,3,2
64912,14,32,16,9,2.2857,23.6154,5.81,0.5,16,1.143,2,4
91059,9,77,52,32,8.5556,24.75,9.9535,0.3247,52,3.3989,5,3
49335,23,67,26,17,2.913,13.3182,6.1674,0.6119,26,2.0156,3,0
187439,5,31,23,14,6.2,13.25,11.8145,0.2581,23,3.6747,5,3
117768,11,149,92,36,13.5455,16.0,10.6562,0.3826,92,7.6925,10,6
115440,4,6,3,1,1.5,30.0,0.0,0.5,3,1.504,2,1
43778,15,272,141,44,18.1333,13.4286,9.4764,0.4816,141,11.3416,14,4
29668,25,161,82,30,6.44,10.4583,9.2453,0.4907,82,4.083,5,6
112356,22,201,59,35,9.1364,14.9524,5.1232,0.7065,59,9.486,12,15
12899,84,1103,92,45,13.131,4.2771,1.8955,0.9166,92,16.0438,20,25
144554,19,424,79,36,22.3158,15.0,8.5337,0.8137,79,20.8629,26,18
95095,5,40,31,21,8.0,11.25,11.9826,0.225,31,3.9534,5,3
47462,8,65,59,35,8.125,15.5714,10.9523,0.0923,59,3.0766,4,6
134641,22,214,56,26,9.7273,14.8095,9.0643,0.7383,56,10.4683,13,13
195088,6,31,19,14,5.1667,23.8,11.2783,0.3871,19,2.8122,4,3
47443,4,141,66,39,35.25,30.0,0.0,0.5319,66,25.0117,31,27
79002,11,87,63,28,7.9091,12.6,8.8969,0.2759,63,5.3322,7,6
155571,13,106,55,30,8.1538,19.3333,9.0386,0.4811,55,6.3732,8,7
117229,6,53,42,20,8.8333,9.4,2.881,0.2075,42,4.2989,6,0
5591,21,93,52,25,4.4286,15.0,8.8793,0.4409,52,3.4746,5,7
35749,11,196,158,57,17.8182,14.5,7.9896,0.1939,158,6.0641,8,8
12976,60,320,91,52,5.3333,6.0339,3.1892,0.7156,91,4.5047,6,5
88460,60,669,148,40,11.15,4.4576,3.5151,0.7788,148,5.1966,7,4
147776,7,53,43,23,7.5714,19.1667,10.0083,0.1887,43,3.008,4,0
20743,10,69,50,23,6.9,17.4444,10.8985,0.2754,50,3.4814,5,3
90619,7,76,41,23,10.8571,22.6667,8.8919,0.4605,41,6.7513,9,9
112361,12,66,40,22,5.5,21.0,9.7468,0.3939,40,4.3824,6,8
12844,6,20,8,6,3.3333,8.2,3.4205,0.6,8,2.9603,4,3
118260,6,62,44,21,10.3333,18.4,13.1453,0.2903,44,4.615,6,6
71790,29,356,169,57,12.2759,10.8214,8.0464,0.5253,169,9.0241,11,8
5735,5,92,58,29,18.4,26.0,8.0,0.3696,58,8.6596,11,10
68966,6,16,15,11,2.6667,22.2,5.2154,0.0625,15,0.7599,1,0
32786,8,58,55,36,7.25,20.1429,8.4544,0.0517,55,1.3881,2,1
132452,16,194,36,22,12.125,3.2667,1.0328,0.8144,36,12.1799,15,12
166679,3,25,22,19,8.3333,18.5,16.2635,0.12,22,2.6696,4,0
35785,27,103,22,9,3.8148,12.8846,5.5809,0.7864,22,3.2649,4,4
159794,15,46,20,8,3.0667,10.6429,9.187,0.5652,20,2.1673,3,4
144172,4,46,32,17,11.5,20.0,15.6205,0.3043,32,5.0847,7,7
17669,11,70,49,27,6.3636,19.7,9.4405,0.3,49,3.9765,5,7
103240,9,93,58,28,10.3333,22.25,9.2234,0.3763,58,5.0093,7,6
78655,8,124,80,32,15.5,22.8571,8.2952,0.3548,80,8.6552,11,1
197489,14,131,55,28,9.3571,20.7692,7.9807,0.5802,55,7.2464,9,5
97116,32,329,156,47,10.2812,7.3871,5.8234,0.5258,156,6.8701,9,6
95335,8,63,36,18,7.875,21.4286,9.4491,0.4286,36,5.0318,7,1
10668,7,21,15,10,3.0,25.6667,7.7115,0.2857,15,2.0429,3,2
55577,38,252,115,47,6.6316,9.6486,6.4516,0.5437,115,3.3785,5,2
186316,3,62,47,29,20.6667,13.0,8.4853,0.2419,47,8.9147,11,2
120282,11,109,60,28,9.9091,20.7,11.9448,0.4495,60,5.7016,7,7
38265,12,54,20,13,4.5,21.8182,7.6527,0.6296,20,3.5865,5,2
45811,8,101,47,22,12.625,13.2857,10.8122,0.5347,47,8.9673,11,9
51303,9,97,53,35,10.7778,13.0,8.8802,0.4536,53,5.154,7,5
141872,7,172,97,40,24.5714,11.1667,4.0702,0.436,97,14.9454,18,20
76626,4,40,37,20,10.0,23.6667,10.9697,0.075,37,3.4902,5,10
132244,30,412,126,34,13.7333,9.069,5.7628,0.6942,126,10.312,13,5
185552,15,160,72,46,10.6667,11.5,9.8274,0.55,72,6.9908,9,9
122140,41,354,145,47,8.6341,6.75,3.2245,0.5904,145,5.9215,8,8
69251,17,111,66,41,6.5294,18.0625,9.241,0.4054,66,4.4949,6,5
107126,4,37,27,16,9.25,25.6667,4.0415,0.2703,27,4.7191,6,4
30709,13,109,72,38,8.3846,9.1667,4.5892,0.3394,72,4.1948,6,11
132518,5,35,26,12,7.0,11.5,11.2101,0.2571,26,3.6851,5,1
119365,28,647,241,71,23.1071,11.7407,8.7994,0.6275,241,18.5674,23,13
131778,14,214,153,52,15.2857,13.4615,8.2927,0.285,153,6.5614,8,2
30273,31,438,155,46,14.129,11.6,6.9411,0.6461,155,12.6738,16,12
159381,3,29,19,16,9.6667,15.0,21.2132,0.3448,19,5.0213,7,6
130399,16,62,28,9,3.875,15.2,12.451,0.5484,28,3.1982,4,7
170718,20,141,56,23,7.05,10.4211,8.2618,0.6028,56,7.1679,9,12
190498,7,19,8,8,2.7143,19.8333,12.1065,0.5789,8,1.8241,3,3
95830,5,55,40,22,11.0,18.25,10.4682,0.2727,40,4.7579,6,9
29434,3,29,23,16,9.6667,12.5,6.364,0.2069,23,3.3675,5,0
199073,7,77,51,26,11.0,23.6667,8.501,0.3377,51,4.4406,6,6
82697,5,92,54,27,18.4,18.25,7.932,0.413,54,11.7179,15,14
134395,11,225,121,49,20.4545,19.1,11.4644,0.4622,121,14.8122,18,5
68780,17,253,152,65,14.8824,11.0625,9.0294,0.3992,152,8.4786,11,1
15847,5,53,38,26,10.6,23.5,12.3423,0.283,38,4.8371,6,5
160674,10,26,12,9,2.6,8.4444,5.3177,0.5385,12,1.4872,2,2
25319,3,7,5,4,2.3333,11.0,11.3137,0.2857,5,1.4862,2,1
167607,25,318,129,47,12.72,12.4583,9.3807,0.5943,129,11.6869,15,5
178522,32,348,70,22,10.875,10.5484,6.212,0.7989,70,11.3277,14,9
79869,8,55,38,18,6.875,18.0,9.2376,0.3091,38,4.5707,6,2
104252,8,83,53,30,10.375,22.5714,10.2771,0.3614,53,6.4484,8,13
3228,59,153,40,26,2.5932,5.8276,4.2597,0.7386,40,2.2399,3,1
195245,9,20,11,9,2.2222,6.75,9.5431,0.45,11,2.0871,3,2
69485,11,117,70,34,10.6364,21.1,10.4717,0.4017,70,6.7017,9,6
76679,60,1018,321,75,16.9667,5.7458,3.477,0.6847,321,13.544,17,4
99087,9,94,86,42,10.4444,18.875,12.6088,0.0851,86,2.9198,4,6
10466,15,175,106,36,11.6667,15.2857,10.5351,0.3943,106,9.2305,12,22
41270,9,43,37,12,4.7778,16.5,9.289,0.1395,37,1.458,2,0
70649,12,125,66,20,10.4167,10.0909,4.5487,0.472,66,5.3197,7,2
49285,3,67,48,29,22.3333,11.5,9.1924,0.2836,48,11.032,14,7
89391,3,17,14,10,5.6667,30.0,0.0,0.1765,14,2.119,3,7
178625,3,19,11,5,6.3333,17.5,17.6777,0.4211,11,3.4428,5,2
46392,10,66,47,25,6.6,25.3333,7.2111,0.2879,47,3.178,4,1
200500,47,431,170,51,9.1702,6.9348,6.7869,0.6056,170,7.8013,10,7
7745,9,95,50,28,10.5556,20.0,8.8318,0.4737,50,4.7938,6,1
60327,9,32,26,15,3.5556,22.625,7.7078,0.1875,26,1.1384,2,0
90630,13,339,168,67,26.0769,21.6667,7.2655,0.5044,168,20.3949,25,31
44598,29,572,198,54,19.7241,6.4643,4.2468,0.6538,198,21.9901,27,14
121086,10,65,20,5,6.5,6.8889,5.1099,0.6923,20,6.2822,8,4
184237,10,146,96,41,14.6,21.2222,12.0807,0.3425,96,10.4606,13,7
70293,13,211,113,47,16.2308,14.3333,8.5529,0.4645,113,8.2535,10,7
196161,5,35,24,14,7.0,11.25,12.6062,0.3143,24,4.7076,6,4
100544,18,85,46,29,4.7222,7.7647,5.2622,0.4588,46,2.4162,3,2
55565,5,66,31,11,13.2,7.0,2.1602,0.5303,31,9.7822,12,6
102293,21,214,59,28,10.1905,8.45,5.6983,0.7243,59,8.7769,11,8
36652,35,468,138,50,13.3714,9.8235,7.0816,0.7051,138,17.3802,21,21
127872,5,46,19,13,9.2,23.75,7.7621,0.587,19,6.9771,9,7
155610,50,690,145,50,13.8,7.2245,3.6244,0.7899,145,10.6548,13,10
72204,16,237,97,53,14.8125,4.2,1.8974,0.5907,97,9.7189,12,9
110596,27,367,126,60,13.5926,3.6923,2.1122,0.6567,126,13.8064,17,20
84680,5,29,17,15,5.8,10.0,9.4163,0.4138,17,2.9973,4,2
50630,7,56,36,20,8.0,10.0,9.2304,0.3571,36,2.9332,4,2
138831,7,77,62,32,11.0,15.8333,11.3211,0.1948,62,3.7223,5,2
59896,4,12,11,9,3.0,9.6667,7.5056,0.0833,11,0.9127,2,0
143654,7,100,76,38,14.2857,25.1667,7.7567,0.24,76,9.0375,11,7
53868,16,195,135,51,12.1875,19.1333,10.0631,0.3077,135,4.9789,6,8
184418,21,148,67,23,7.0476,11.7,8.3168,0.5473,67,6.931,9,7
101575,39,437,193,57,11.2051,8.6842,8.3508,0.5584,193,5.0222,7,2
67455,9,60,52,26,6.6667,20.25,11.1195,0.1333,52,3.5758,5,2
59815,5,17,10,8,3.4,24.25,11.5,0.4118,10,2.0928,3,0
160345,5,45,28,15,9.0,24.25,10.8436,0.3778,28,5.8069,7,4
136134,66,1547,342,74,23.4394,5.4923,3.011,0.7789,342,20.3326,25,16
110092,4,39,32,23,9.75,23.3333,8.3267,0.1795,32,2.8858,4,4
98801,5,68,44,23,13.6,17.75,5.7373,0.3529,44,6.4385,8,7
163231,5,18,11,9,3.6,16.0,16.1864,0.3889,11,2.1473,3,4
19166,37,1172,301,79,31.6757,9.25,5.954,0.7432,301,27.7177,34,36
170272,5,33,27,18,6.6,16.25,10.0125,0.1818,27,2.4723,3,2
53514,6,190,102,25,31.6667,13.0,10.1735,0.4632,102,10.2124,13,24
103835,97,671,138,45,6.9175,3.6562,3.1215,0.7943,138,8.8501,11,5
186492,4,20,19,11,5.0,30.0,0.0,0.05,19,1.1639,2,2
120812,22,243,170,59,11.0455,15.5238,8.8917,0.3004,170,5.6079,7,5
146320,7,29,21,16,4.1429,16.0,10.1193,0.2759,21,1.3203,2,2
120130,6,12,4,4,2.0,11.4,3.1305,0.6667,4,1.3423,2,2
4535,12,41,32,14,3.4167,13.7273,11.0552,0.2195,32,1.3418,2,0
98770,5,79,56,36,15.8,12.25,12.9711,0.2911,56,7.0339,9,10
86427,5,86,72,32,17.2,30.0,0.0,0.1628,72,7.2499,9,1
195769,10,74,72,34,7.4,19.7778,12.4175,0.027,72,1.6129,2,0
84079,75,643,165,46,8.5733,4.8378,2.6485,0.7434,165,6.7797,9,5
87695,3,80,65,33,26.6667,6.5,0.7071,0.1875,65,9.9652,12,5
91632,8,73,56,32,9.125,15.8571,13.7044,0.2329,56,3.4486,5,1
99583,51,704,182,60,13.8039,6.56,4.5363,0.7415,182,13.1234,16,7
51126,58,543,135,52,9.3621,6.2632,3.5078,0.7514,135,12.8915,16,11
153070,4,51,25,10,12.75,12.0,2.6458,0.5098,25,6.8611,9,2
36260,19,141,59,34,7.4211,10.5556,5.5648,0.5816,59,5.8621,8,1
85185,77,262,61,23,3.4026,4.6711,3.6088,0.7672,61,3.7672,5,2
179961,15,83,60,36,5.5333,18.7857,11.7092,0.2771,60,2.0322,3,2
172122,21,108,33,19,5.1429,11.0,6.7434,0.6944,33,3.62,5,5
40723,8,39,13,10,4.875,22.4286,7.3679,0.6667,13,3.9706,5,6
186445,19,43,14,10,2.2632,14.8333,7.9576,0.6744,14,2.1658,3,3
61865,6,40,20,10,6.6667,29.2,1.7889,0.5,20,4.3091,6,5
107342,10,42,19,13,4.2,6.7778,4.6577,0.5476,19,1.928,3,2
9047,9,23,9,8,2.5556,6.625,4.502,0.6087,9,1.508,2,0
130031,22,212,151,45,9.6364,15.9524,8.2914,0.2877,151,5.8537,8,6
60198,12,87,30,16,7.25,23.1818,6.8238,0.6552,30,5.1656,7,5
106436,45,475,112,42,10.5556,8.1818,6.12,0.7642,112,7.5966,10,9
153123,32,552,286,77,17.25,8.8387,6.5528,0.4819,286,12.2742,15,8
68896,11,49,42,16,4.4545,22.2,11.6123,0.1429,42,1.9949,3,0
155018,7,42,22,15,6.0,13.6667,5.7155,0.4762,22,4.5605,6,5
80999,10,80,35,20,8.0,20.5556,10.1503,0.5625,35,6.657,8,3
62293,5,58,43,28,11.6,19.0,13.3417,0.2586,43,3.4015,5,1
102936,6,64,49,33,10.6667,22.4,10.015,0.2344,49,4.0982,5,1
139565,4,91,67,37,22.75,9.0,2.0,0.2637,67,11.6102,14,15
58977,7,42,23,11,6.0,12.5,4.4609,0.4524,23,4.3917,6,3
135666,50,479,116,42,9.58,7.102,5.5274,0.7578,116,6.1178,8,4
9421,6,24,11,9,4.0,24.0,6.364,0.5417,11,2.6096,4,6
128434,21,205,137,46,9.7619,9.75,9.4861,0.3317,137,3.5916,5,1
116906,9,69,46,26,7.6667,20.75,8.049,0.3333,46,3.7606,5,2
135459,11,154,67,41,14.0,6.5,3.0641,0.5649,67,7.1283,9,2
56209,9,35,13,10,3.8889,27.375,5.9746,0.6286,13,3.0557,4,4
140864,16,223,115,54,13.9375,14.4,6.9055,0.4843,115,8.2477,10,0
45439,8,52,36,19,6.5,11.0,4.4721,0.3077,36,3.8593,5,6
158392,3,69,52,22,23.0,23.0,9.8995,0.2464,52,13.6286,17,9
52008,47,2386,399,82,50.766,7.8043,2.4551,0.8328,399,52.6404,64,43
88032,6,112,92,34,18.6667,19.8,13.1225,0.1786,92,8.264,10,11
35471,3,37,25,20,12.3333,30.0,0.0,0.3243,25,5.9309,8,10
135143,3,47,33,22,15.6667,26.5,4.9497,0.2979,33,6.8401,9,4
56653,14,25,13,9,1.7857,17.0769,7.0292,0.48,13,1.4284,2,2
129309,42,591,133,53,14.0714,8.0244,4.9218,0.775,133,12.2557,15,10
203943,13,113,58,33,8.6923,5.8333,3.4068,0.4867,58,5.2618,7,9
12083,8,42,14,8,5.25,16.4286,8.7151,0.6667,14,3.7419,5,5
150276,3,42,33,21,14.0,20.5,2.1213,0.2143,33,5.6763,7,9
200991,5,74,50,25,14.8,15.5,10.4722,0.3243,50,9.8646,12,7
98890,6,67,54,24,11.1667,16.4,8.2037,0.194,54,4.9533,6,8
7378,10,69,44,27,6.9,20.0,9.1104,0.3623,44,3.1123,4,5
18948,39,641,146,51,16.4359,2.5789,1.1302,0.7722,146,12.1119,15,6
159313,9,36,17,13,4.0,16.875,8.3911,0.5278,17,2.918,4,4
201234,5,31,20,16,6.2,15.0,12.3558,0.3548,20,2.857,4,2
8006,5,51,51,33,10.2,26.0,8.0,0.0,51,1.9291,3,0
18760,4,57,45,25,14.25,7.0,2.0,0.2105,45,7.0552,9,11
8399,3,7,7,4,2.3333,16.0,19.799,0.0,7,0.6562,1,0
166036,7,119,78,46,17.0,8.6667,2.8048,0.3445,78,10.4209,13,18
55675,9,15,5,5,1.6667,26.0,5.0427,0.6667,5,1.2928,2,3
3990,26,334,116,41,12.8462,12.16,10.1722,0.6527,116,7.83,10,1
137192,6,44,18,11,7.3333,21.6,10.8305,0.5909,18,4.6709,6,5
10719,4,17,13,8,4.25,9.3333,4.1633,0.2353,13,2.1145,3,3
193102,3,27,21,15,9.0,18.5,16.2635,0.2222,21,4.7125,6,4
50480,3,10,10,9,3.3333,30.0,0.0,0.0,10,0.6823,1,1
177225,5,22,21,18,4.4,28.75,2.5,0.0455,21,1.0255,2,4
157014,7,69,43,22,9.8571,13.8333,5.4924,0.3768,43,6.0218,8,5
136932,6,67,42,18,11.1667,13.0,11.4018,0.3731,42,7.2504,9,7
16515,30,132,18,9,4.4,10.6897,7.0056,0.8636,18,4.2303,6,3
42503,5,50,33,17,10.0,16.75,10.9962,0.34,33,5.7087,7,7
74185,3,49,38,20,16.3333,30.0,0.0,0.2245,38,4.982,6,0
130899,4,24,15,9,6.0,15.6667,12.4231,0.375,15,3.1458,4,4
128277,21,118,48,24,5.619,14.05,9.2933,0.5932,48,5.0548,7,14
112580,36,385,137,56,10.6944,9.8,7.2995,0.6442,137,8.1273,10,7
157592,16,101,69,27,6.3125,16.2667,10.879,0.3168,69,3.0591,4,0
53809,5,20,19,14,4.0,9.25,12.0104,0.05,19,1.225,2,2
32948,3,5,3,3,1.6667,20.5,13.435,0.4,3,0.861,2,0
68964,4,16,13,7,4.0,25.3333,8.0829,0.1875,13,1.3098,2,4
50416,51,407,61,26,7.9804,7.2,3.9693,0.8501,61,6.3578,8,9
14886,6,78,60,38,13.0,25.6,4.827,0.2308,60,6.0138,8,6
99593,3,27,22,19,9.0,8.5,4.9497,0.1852,22,3.7436,5,2
49185,12,143,77,32,11.9167,18.3636,11.8682,0.4615,77,6.0772,8,3
154258,10,146,86,44,14.6,19.1111,9.9177,0.411,86,8.69,11,6
169416,9,127,77,46,14.1111,19.25,10.2085,0.3937,77,8.7409,11,10
141911,24,189,78,30,7.875,13.1739,8.0659,0.5873,78,6.6579,8,9
72661,9,178,106,55,19.7778,13.75,5.9462,0.4045,106,9.267,12,2
141779,32,627,146,60,19.5938,8.8065,6.332,0.7671,146,15.3067,19,16
139585,6,6,1,1,1.0,26.4,4.9295,0.8333,1,0.8079,1,0
160340,5,126,79,40,25.2,6.75,5.8523,0.373,79,8.7961,11,0
64416,17,111,74,32,6.5294,11.5625,10.6831,0.3333,74,3.1118,4,2
165641,3,32,25,12,10.6667,17.5,4.9497,0.2188,25,5.7659,7,7
11581,18,74,32,25,4.1111,11.7059,9.5575,0.5676,32,2.9199,4,5
53557,7,110,72,29,15.7143,9.3333,4.3205,0.3455,72,11.2901,14,8
136598,6,67,46,24,11.1667,13.8,7.8549,0.3134,46,4.8012,6,5
42348,4,38,20,10,9.5,17.3333,7.3711,0.4737,20,7.1261,9,1
162119,3,7,5,5,2.3333,16.5,9.1924,0.2857,5,1.0479,2,1
154849,3,15,7,6,5.0,23.0,9.8995,0.5333,7,3.559,5,3
6992,3,33,26,16,11.0,6.5,2.1213,0.2121,26,5.8584,8,3
125841,4,40,28,18,10.0,21.6667,9.7125,0.3,28,5.2194,7,5
3339,6,163,89,37,27.1667,12.8,4.9699,0.454,89,16.7688,21,16
66688,6,44,28,19,7.3333,25.4,6.5422,0.3636,28,4.4165,6,6
40311,5,59,42,18,11.8,24.25,11.5,0.2881,42,6.0453,8,2
123963,3,24,21,14,8.0,25.5,6.364,0.125,21,4.2315,6,8
114674,6,50,32,22,8.3333,13.6,10.9681,0.36,32,4.8788,6,6
123110,9,143,50,30,15.8889,22.75,10.7005,0.6503,50,12.0704,15,4
91768,14,141,93,40,10.0714,17.3077,9.3931,0.3404,93,6.4603,8,7
174331,6,20,11,9,3.3333,25.2,10.1833,0.45,11,2.4672,3,2
175952,10,128,79,32,12.8,22.3333,8.3964,0.3828,79,10.9592,14,7
194045,42,194,37,12,4.619,8.2195,5.7728,0.8093,37,4.5377,6,9
40962,11,60,41,20,5.4545,7.2,3.4254,0.3167,41,2.362,3,2
63506,16,141,93,45,8.8125,13.4667,9.9848,0.3404,93,4.6503,6,5
129231,20,60,13,5,3.0,9.9474,9.7495,0.7833,13,1.626,2,4
152971,8,38,18,13,4.75,14.8571,9.7027,0.5263,18,2.736,4,6
102143,5,33,15,10,6.6,15.75,4.8563,0.5455,15,3.9824,5,6
138182,8,96,53,20,12.0,13.1429,10.2377,0.4479,53,8.6776,11,4
107293,16,179,64,28,11.1875,11.0667,8.2762,0.6425,64,7.0426,9,6
181657,5,19,14,9,3.8,23.25,10.9962,0.2632,14,1.5657,2,4
63,39,504,197,55,12.9231,9.1316,5.4335,0.6091,197,10.3131,13,12
149982,19,80,59,28,4.2105,8.2778,7.0694,0.2625,59,1.705,3,0
1773,8,97,62,39,12.125,8.4286,2.6367,0.3608,62,7.5006,10,3
159051,14,166,109,37,11.8571,18.5385,9.4306,0.3434,109,6.5295,8,5
92411,5,45,29,19,9.0,14.5,6.3509,0.3556,29,4.2165,6,6
91762,10,34,27,14,3.4,13.8889,9.5844,0.2059,27,1.8294,3,2
189702,6,24,19,12,4.0,17.8,11.8828,0.2083,19,1.4247,2,2
197725,3,26,25,16,8.6667,30.0,0.0,0.0385,25,3.1036,4,3
151455,12,238,126,45,19.8333,11.9091,8.4906,0.4706,126,12.3927,15,10
160011,58,390,128,42,6.7241,5.4912,4.9466,0.6718,128,5.5345,7,17
122785,3,64,49,24,21.3333,5.0,0.0,0.2344,49,8.7741,11,11
46222,19,130,58,28,6.8421,17.8889,7.259,0.5538,58,5.2506,7,5
121555,8,73,52,30,9.125,23.4286,9.5194,0.2877,52,4.6547,6,3
196304,48,473,138,52,9.8542,7.3404,6.8597,0.7082,138,4.0115,5,4
186053,23,231,142,57,10.0435,12.0455,9.4641,0.3853,142,5.3977,7,3
185866,36,690,169,39,19.1667,8.5429,5.0547,0.7551,169,11.9079,15,27
172210,3,26,23,14,8.6667,23.0,9.8995,0.1154,23,3.0021,4,3
186558,11,97,55,25,8.8182,18.1,9.7804,0.433,55,6.9143,9,2
81170,20,156,91,40,7.8,11.8421,8.9954,0.4167,91,4.9407,6,11
181128,12,117,68,33,9.75,12.0,6.738,0.4188,68,6.1084,8,6
44117,16,100,50,25,6.25,14.0667,10.5253,0.5,50,6.0591,8,10
112015,20,481,260,75,24.05,6.9474,3.4717,0.4595,260,14.3302,18,14
204613,56,595,185,57,10.625,6.4545,3.5424,0.6891,185,8.7107,11,12
145853,6,68,41,28,11.3333,10.8,6.7602,0.3971,41,6.6876,9,3
82279,25,320,123,45,12.8,14.0,8.6728,0.6156,123,9.5493,12,8
128877,8,73,47,27,9.125,14.0,11.6476,0.3562,47,4.5032,6,5
94441,12,90,60,33,7.5,21.7273,7.9258,0.3333,60,3.7755,5,3
6514,4,16,12,12,4.0,16.6667,9.2376,0.25,12,2.0694,3,1
85542,20,303,83,29,15.15,12.4737,9.2878,0.7261,83,14.87,18,16
61935,21,198,62,35,9.4286,13.4,10.2053,0.6869,62,10.9993,14,11
44155,9,53,28,17,5.8889,7.25,3.5355,0.4717,28,3.6902,5,1
202427,4,18,8,5,4.5,25.6667,7.5056,0.5556,8,2.9165,4,2
182000,6,41,23,9,6.8333,23.2,9.4446,0.439,23,5.17,7,4
180211,23,73,44,27,3.1739,12.5,8.4445,0.3973,44,1.9619,3,1
18859,16,54,16,12,3.375,8.4,5.2481,0.7037,16,3.6219,5,2
33943,6,76,26,10,12.6667,19.6,9.5026,0.6579,26,9.0665,11,12
156041,15,204,112,38,13.6,3.5,3.6321,0.451,112,9.978,12,10
8047,13,331,188,48,25.4615,9.8333,6.5621,0.432,188,16.1886,20,13
12438,8,144,79,33,18.0,23.4286,9.4138,0.4514,79,11.9359,15,14
38391,48,352,85,34,7.3333,6.8936,6.4815,0.7585,85,8.0467,10,9
53284,40,281,69,32,7.025,6.7949,6.3211,0.7544,69,6.4524,8,6
9053,20,50,5,4,2.5,7.4737,4.4891,0.9,5,2.7488,4,1
27337,19,282,87,35,14.8421,13.5556,7.679,0.6915,87,13.3445,17,14
41602,12,143,105,41,11.9167,14.3636,11.7582,0.2657,105,4.7933,6,6
88864,25,77,24,15,3.08,13.4583,8.9975,0.6883,24,3.003,4,6
114991,10,121,83,48,12.1,19.2222,8.983,0.314,83,5.3073,7,1
85005,11,99,66,36,9.0,11.5,11.2076,0.3333,66,7.1871,9,18
163500,7,76,60,32,10.8571,10.5,10.015,0.2105,60,4.829,6,4
65723,29,201,50,28,6.931,12.4286,4.2638,0.7512,50,7.4182,9,12
69090,7,129,69,41,18.4286,18.0,10.2176,0.4651,69,11.7229,15,11
145144,64,145,34,18,2.2656,5.6667,2.286,0.7655,34,2.06,3,2
149645,63,789,64,15,12.5238,3.4677,1.3271,0.9189,64,12.5961,16,17
60845,8,55,32,15,6.875,10.4286,9.9139,0.4182,32,5.4659,7,2
89397,6,60,54,27,10.0,16.2,9.4446,0.1,54,3.3502,5,2
77597,14,158,90,34,11.2857,19.6154,9.3411,0.4304,90,6.684,9,1
36921,11,137,72,33,12.4545,6.7,4.1379,0.4745,72,9.3668,12,8
53509,6,47,34,18,7.8333,20.0,10.1735,0.2766,34,4.3203,6,1
103497,4,5,4,4,1.25,10.6667,16.773,0.2,4,0.7519,1,0
102099,14,53,17,12,3.7857,11.4615,8.7046,0.6792,17,2.7023,4,3
155187,14,262,107,51,18.7143,7.6923,3.146,0.5916,107,14.6212,18,11
6238,6,73,58,33,12.1667,19.6,8.9051,0.2055,58,4.0961,5,1
6908,5,51,42,32,10.2,11.5,6.245,0.1765,42,5.0869,7,9
134539,17,93,37,24,5.4706,15.375,9.3086,0.6022,37,3.6955,5,5
143864,13,125,73,38,9.6154,20.25,9.6307,0.416,73,4.5512,6,5
52597,25,49,27,16,1.96,13.0833,9.7798,0.449,27,1.2528,2,5
13588,3,27,20,15,9.0,18.5,16.2635,0.2593,20,4.7689,6,5
167331,4,8,3,1,2.0,19.6667,7.2342,0.625,3,1.4567,2,2
1320,25,185,81,38,7.4,10.5,7.0341,0.5622,81,4.7497,6,2
4852,7,54,44,28,7.7143,18.0,9.5289,0.1852,44,3.694,5,3
205233,44,124,56,27,2.8182,8.1395,5.9265,0.5484,56,1.7051,3,1
13628,69,698,249,74,10.1159,3.4706,1.943,0.6433,249,8.1905,10,4
85681,3,21,17,13,7.0,24.0,4.2426,0.1905,17,2.8788,4,3
189223,29,303,143,42,10.4483,11.8214,8.051,0.5281,143,6.9238,9,16
173299,7,102,50,19,14.5714,17.8333,10.6097,0.5098,50,7.117,9,6
45274,3,47,40,24,15.6667,30.0,0.0,0.1489,40,4.5491,6,1
143515,40,517,169,74,12.925,9.2051,3.2621,0.6731,169,9.3484,12,7
112272,12,30,10,7,2.5,13.2727,8.1987,0.6667,10,1.8974,3,3
107675,3,5,4,4,1.6667,30.0,0.0,0.2,4,0.9211,2,0
175442,4,44,27,16,11.0,30.0,0.0,0.3864,27,5.6804,7,9
11069,4,21,17,13,5.25,6.6667,1.5275,0.1905,17,2.443,3,6
24733,7,65,38,23,9.2857,10.1667,7.1391,0.4154,38,4.8405,6,5
38658,10,33,28,22,3.3,4.2222,3.9616,0.1515,28,1.1333,2,0
198800,8,50,40,18,6.25,22.2857,10.5942,0.2,40,2.4455,3,3
4069,28,100,26,14,3.5714,10.037,8.6624,0.74,26,3.3136,4,6
87743,6,52,32,20,8.6667,23.8,6.6106,0.3846,32,4.5527,6,7
31759,6,86,62,23,14.3333,25.8,9.3915,0.2791,62,8.8211,11,7
42241,3,14,12,8,4.6667,26.5,4.9497,0.1429,12,1.9124,3,1
